venta_id,moto_id,cliente_id,vendedor_id,fecha,precio_final
2616,903,841,117,2021-06-07 01:26:15,26221.12
2617,734,369,31,2022-10-02 13:49:58,27959.92
2618,68,872,416,2022-01-30 14:04:38,5432.04
2619,288,526,383,2020-06-09 08:20:35,33507.97
2620,798,620,65,2020-07-21 11:54:25,10216.67
2621,17,489,321,2021-01-20 07:59:39,10153.04
2622,964,278,140,2020-02-02 17:05:32,11514.57
2623,283,316,294,2021-07-20 03:26:55,13225.45
2624,263,240,129,2021-11-09 02:50:49,22098.01
2625,234,190,120,2022-07-05 04:53:49,12895.44
2626,486,481,365,2022-09-22 14:07:57,15417.52
2627,268,289,291,2021-07-05 08:48:30,12762.84
2628,338,31,380,2020-10-25 13:24:10,8960.62
2629,824,586,19,2020-04-27 11:35:22,18569.65
2630,894,92,289,2020-08-01 23:26:43,11403.51
2631,300,446,423,2021-05-16 18:25:53,31936.79
2632,324,925,416,2021-12-20 22:18:40,22601.1
2633,533,825,396,2022-01-08 03:09:10,9246.95
2634,476,792,382,2021-03-08 20:59:09,18358.74
2635,512,349,119,2021-12-09 12:13:23,7191.7
2636,632,953,216,2020-08-30 18:14:12,39228.62
2637,477,323,211,2022-04-06 20:48:49,34831.75
2638,271,789,412,2020-04-18 19:23:33,16749.92
2639,271,343,290,2022-08-28 18:38:04,31138.87
2640,81,609,266,2020-04-30 19:47:36,37080.49
2641,484,904,390,2022-04-21 09:03:32,17113.38
2642,448,441,197,2022-04-12 02:21:36,46446.44
2643,374,278,132,2022-05-16 10:17:18,47526.58
2644,743,597,110,2020-05-03 08:37:29,34179.95
2645,44,916,460,2021-12-19 05:57:50,16969.07
2646,156,858,13,2022-06-08 21:16:00,38244.72
2647,359,176,330,2021-11-10 14:38:50,45663.94
2648,728,422,140,2021-03-20 16:48:56,36421.72
2649,917,89,398,2020-01-11 20:31:05,33186.74
2650,536,852,256,2020-09-25 05:38:36,30623.09
2651,291,440,422,2022-02-19 02:15:58,17078.42
2652,289,683,230,2022-08-03 07:43:16,17170.27
2653,834,526,117,2021-01-04 10:26:40,26151.32
2654,279,429,149,2020-04-08 14:00:18,46238.35
2655,790,604,308,2021-02-23 09:53:42,8457.44
2656,442,343,202,2020-07-29 20:11:56,23156.7
2657,581,348,422,2021-06-02 11:11:11,5407.0
2658,814,644,486,2021-01-08 20:24:43,27719.35
2659,936,442,251,2020-08-28 17:00:59,32204.58
2660,793,162,26,2020-04-06 09:34:11,37284.59
2661,343,798,46,2022-06-18 06:02:02,47892.56
2662,274,342,260,2022-06-14 18:52:58,29854.4
2663,949,67,20,2021-05-24 18:14:02,42084.35
2664,475,39,399,2021-09-14 11:39:30,32591.19
2665,649,409,180,2021-03-15 01:44:01,42834.72
2666,774,210,375,2020-06-01 09:27:03,44655.33
2667,226,590,346,2020-07-06 16:01:32,13156.81
2668,343,458,387,2020-07-31 05:46:53,49806.49
2669,251,746,75,2020-06-21 07:54:27,43284.22
2670,595,538,55,2021-03-02 01:17:11,11340.29
2671,779,38,392,2022-07-17 10:09:39,44343.39
2672,575,783,197,2022-04-15 04:43:01,11570.65
2673,542,926,135,2022-11-03 06:43:09,43274.06
2674,140,368,69,2020-06-14 18:37:52,12259.55
2675,159,904,41,2022-08-26 00:57:44,31951.64
2676,328,315,97,2021-10-02 03:16:54,40862.14
2677,571,924,153,2022-08-02 04:52:11,27118.96
2678,991,925,400,2022-03-05 15:57:19,15645.89
2679,43,855,51,2020-10-19 22:57:36,27763.27
2680,982,69,407,2020-06-27 22:34:05,44255.46
2681,328,964,356,2020-06-18 15:34:11,17695.58
2682,666,281,336,2020-12-15 07:43:09,15384.26
2683,493,232,471,2020-12-17 23:46:31,26051.79
2684,823,155,495,2021-06-03 08:15:21,18341.73
2685,119,251,203,2021-08-08 20:24:37,41341.24
2686,340,650,179,2020-04-29 18:47:37,43427.25
2687,26,956,165,2021-11-25 21:50:30,5843.02
2688,174,874,147,2020-11-12 21:21:01,35751.07
2689,378,245,111,2022-03-27 04:04:11,30245.77
2690,491,184,182,2022-02-19 08:13:22,5002.08
2691,132,840,385,2021-08-29 16:21:07,21074.28
2692,885,597,326,2022-05-25 22:09:39,6573.98
2693,981,396,382,2022-09-01 22:24:30,12389.91
2694,852,199,69,2022-11-30 15:59:31,11583.76
2695,250,349,169,2021-01-04 11:11:17,42850.98
2696,550,878,173,2022-02-02 07:06:23,46428.81
2697,162,259,13,2022-10-25 00:15:56,29593.99
2698,445,168,6,2020-03-01 19:33:15,47105.27
2699,877,570,10,2022-10-13 22:33:09,38682.84
2700,730,251,285,2021-02-15 08:39:15,19011.23
2701,520,924,258,2021-03-14 07:58:15,40888.0
2702,957,416,124,2020-12-20 17:26:13,42614.48
2703,166,932,479,2021-07-07 22:59:44,28048.32
2704,597,141,280,2022-12-16 06:22:46,13702.68
2705,355,833,209,2022-01-11 17:41:13,8196.82
2706,273,768,16,2022-01-10 02:53:08,33789.11
2707,686,664,39,2021-10-24 20:06:43,13220.77
2708,489,646,451,2022-09-17 12:25:51,45424.28
2709,168,696,352,2022-05-20 09:56:33,29340.47
2710,546,193,476,2022-10-17 05:52:58,16122.5
2711,866,804,99,2021-12-03 15:36:21,7851.51
2712,834,384,183,2020-07-04 18:44:03,32613.01
2713,202,11,63,2022-12-06 08:16:25,23263.55
2714,88,670,225,2020-04-03 22:15:36,16422.09
2715,325,320,403,2021-11-09 04:53:43,24213.71
2716,281,978,333,2021-09-15 02:32:14,42624.91
2717,7,817,412,2022-08-26 17:18:17,35038.89
2718,866,211,48,2022-05-24 17:20:22,8705.63
2719,371,572,470,2021-09-03 20:12:37,36136.97
2720,768,117,90,2022-08-02 18:05:55,47336.68
2721,573,176,427,2020-12-01 05:55:19,48054.43
2722,217,958,220,2020-05-26 05:34:09,15282.2
2723,62,139,50,2022-01-31 15:40:21,31605.86
2724,188,148,128,2022-11-11 13:45:42,30461.43
2725,504,742,169,2022-08-04 15:52:07,41210.51
2726,634,78,497,2022-06-17 08:11:33,33456.68
2727,459,186,316,2022-05-23 17:12:32,22235.92
2728,798,964,7,2022-01-21 19:58:59,36771.34
2729,240,549,298,2022-09-19 12:24:19,41486.65
2730,29,516,263,2021-03-17 09:48:46,15097.83
2731,153,420,230,2020-07-11 21:45:16,48315.97
2732,388,968,132,2022-05-12 03:47:28,6759.89
2733,467,759,212,2021-06-03 14:31:43,40577.32
2734,662,843,343,2021-12-31 06:24:32,19790.25
2735,263,85,130,2021-03-23 04:30:56,20028.88
2736,85,861,309,2022-05-26 04:01:15,31677.87
2737,278,585,87,2021-03-20 11:04:56,45055.96
2738,632,9,227,2020-04-15 03:14:35,46769.32
2739,284,466,62,2021-02-16 09:02:41,20214.89
2740,923,978,183,2021-05-21 17:49:39,34140.0
2741,986,381,446,2020-06-13 06:24:17,37353.23
2742,449,710,163,2020-04-13 18:22:22,38045.47
2743,367,992,467,2022-06-08 04:40:51,11817.03
2744,388,222,196,2021-11-13 23:06:03,41690.29
2745,822,956,259,2022-10-27 18:14:13,24491.65
2746,806,721,236,2021-07-02 10:08:09,35136.6
2747,8,442,108,2022-05-22 19:58:37,17819.73
2748,377,373,418,2020-07-14 22:11:08,18242.33
2749,337,855,385,2020-06-07 13:58:15,37348.88
2750,460,740,120,2021-10-31 03:16:11,13171.06
2751,652,563,466,2021-07-04 17:10:49,10620.18
2752,387,868,229,2020-07-05 22:31:31,37489.04
2753,311,593,280,2022-06-08 07:10:14,42077.7
2754,518,118,251,2022-09-21 21:41:01,19535.71
2755,786,412,322,2022-02-04 22:10:40,43929.65
2756,763,609,322,2021-01-10 18:10:37,40718.49
2757,894,304,258,2020-12-18 00:17:54,49425.16
2758,591,451,21,2021-01-10 19:28:47,36335.95
2759,902,12,77,2022-04-10 19:27:26,25737.09
2760,847,83,203,2022-03-05 04:47:37,13562.73
2761,82,217,352,2021-04-13 09:23:26,37987.99
2762,234,537,39,2022-08-08 15:23:19,41811.98
2763,111,129,454,2020-03-29 02:01:40,42080.57
2764,621,622,185,2021-11-01 19:25:47,26262.85
2765,31,445,278,2021-04-22 16:49:24,13519.16
2766,867,201,347,2020-04-23 14:26:31,35334.49
2767,772,88,190,2020-05-22 12:56:48,34456.45
2768,129,514,358,2021-10-19 04:14:44,11425.4
2769,862,252,329,2020-01-23 03:46:30,35384.53
2770,301,350,393,2022-12-01 03:44:06,19261.53
2771,685,48,125,2020-12-10 20:37:44,46446.16
2772,237,615,413,2020-08-01 02:06:19,12193.98
2773,896,231,256,2021-12-27 15:06:46,25777.42
2774,628,237,102,2022-01-16 11:38:05,42666.54
2775,958,435,399,2022-08-16 22:51:49,8756.61
2776,255,978,256,2022-04-10 23:57:04,24723.75
2777,1,212,82,2022-06-18 06:49:17,19118.38
2778,786,126,435,2020-06-04 10:34:47,41720.31
2779,414,730,33,2020-01-01 23:02:24,31371.63
2780,604,639,249,2020-08-15 22:22:36,24455.73
2781,931,966,56,2022-03-18 15:12:07,20985.76
2782,229,508,217,2021-09-01 20:46:37,36863.27
2783,188,751,263,2022-01-06 22:01:07,8299.44
2784,22,854,256,2021-02-05 15:10:57,40782.15
2785,64,547,16,2021-03-14 06:51:52,39763.32
2786,735,482,234,2020-01-07 05:41:47,23448.7
2787,505,807,357,2021-10-03 05:32:27,28020.02
2788,614,755,272,2020-04-06 17:30:05,49710.16
2789,658,896,93,2020-08-29 04:57:10,12214.9
2790,39,476,218,2021-05-17 15:00:31,13076.49
2791,720,362,399,2020-05-24 06:33:15,36718.11
2792,898,998,279,2020-06-24 17:58:03,13086.43
2793,144,818,195,2021-04-11 15:18:19,39875.0
2794,727,509,475,2021-02-23 12:54:36,37572.73
2795,750,901,18,2020-03-03 03:02:02,15420.46
2796,530,212,493,2020-07-17 08:57:56,21418.68
2797,237,820,48,2021-10-04 13:47:02,11237.4
2798,950,802,147,2022-05-08 17:49:27,47476.81
2799,407,854,89,2020-04-28 12:00:32,35939.35
2800,462,133,265,2020-06-24 18:13:23,15867.16
2801,627,436,373,2020-11-23 00:24:22,11452.06
2802,176,730,151,2020-05-02 02:40:02,8728.0
2803,707,894,218,2021-02-18 13:15:54,16743.75
2804,268,244,330,2022-11-17 12:31:17,27650.56
2805,906,72,272,2021-10-13 02:05:11,5985.24
2806,499,441,224,2020-11-28 09:45:09,29867.69
2807,809,639,243,2021-12-25 23:06:33,30238.88
2808,951,805,493,2022-03-17 02:02:04,14475.87
2809,948,564,445,2022-06-02 20:14:27,5440.31
2810,48,224,302,2020-03-31 15:04:19,25490.46
2811,773,62,27,2020-03-30 17:57:40,28310.12
2812,907,702,400,2021-04-22 23:17:05,47398.61
2813,498,368,197,2022-05-12 19:43:34,6200.65
2814,255,707,384,2022-11-01 11:50:07,30802.36
2815,647,954,237,2022-06-07 02:19:31,49979.31
2816,375,154,126,2020-03-12 04:19:28,10394.16
2817,429,909,139,2021-01-31 08:36:16,19932.5
2818,329,757,341,2022-01-06 22:58:30,28760.55
2819,393,958,176,2021-07-16 02:54:22,6229.01
2820,201,890,431,2021-08-18 02:15:46,38597.35
2821,493,382,374,2022-10-14 16:29:38,48031.68
2822,742,902,304,2020-04-23 04:58:38,27728.42
2823,19,676,70,2020-09-08 15:30:01,34572.57
2824,3,223,47,2021-10-08 20:55:29,19599.17
2825,198,245,283,2020-06-20 11:51:02,22143.33
2826,222,693,94,2021-06-16 17:30:59,26742.36
2827,506,650,430,2020-04-15 15:38:18,20387.99
2828,230,50,8,2022-05-29 02:11:01,20153.25
2829,613,466,260,2022-05-29 20:29:15,7456.82
2830,363,185,410,2022-11-11 16:05:15,29974.65
2831,158,158,194,2022-04-09 20:01:18,5876.13
2832,156,204,285,2022-10-05 04:21:02,43399.19
2833,658,190,336,2021-04-20 18:22:44,16999.37
2834,443,419,369,2021-08-19 15:56:37,37935.28
2835,396,249,72,2022-06-19 08:25:33,6677.52
2836,306,891,49,2022-06-04 23:56:01,27162.43
2837,329,940,256,2022-12-13 16:13:09,37314.69
2838,345,802,359,2020-01-04 11:15:17,11113.45
2839,516,891,200,2022-06-29 19:31:15,44812.22
2840,625,511,354,2021-09-15 19:23:15,26791.14
2841,12,157,263,2020-11-17 22:37:43,42872.77
2842,826,535,339,2022-04-10 11:10:36,12228.82
2843,435,90,35,2022-06-27 13:44:04,23125.78
2844,656,988,166,2020-05-08 10:31:32,12104.82
2845,954,18,358,2021-04-24 20:49:06,29338.04
2846,132,768,100,2020-08-25 23:23:36,18836.52
2847,887,34,233,2022-07-08 21:45:15,26681.31
2848,997,610,274,2022-12-29 03:36:11,30579.72
2849,957,602,108,2022-04-08 17:03:57,24577.99
2850,936,469,448,2021-06-09 14:58:42,36585.51
2851,511,380,407,2020-07-28 08:50:37,25734.24
2852,982,8,421,2022-12-18 05:03:27,30344.06
2853,158,193,19,2020-04-27 17:45:38,14999.73
2854,950,269,74,2021-01-25 06:57:25,48204.6
2855,68,242,134,2022-12-17 23:53:13,18775.66
2856,569,328,136,2022-09-07 22:21:22,23183.53
2857,204,941,23,2022-08-17 01:17:29,24660.75
2858,376,600,274,2020-12-07 04:23:00,43646.76
2859,80,551,169,2022-04-01 12:27:45,49212.98
2860,302,3,82,2022-06-02 19:15:07,45969.05
2861,603,956,93,2022-02-15 15:34:24,24555.97
2862,80,586,319,2021-12-24 23:27:30,33747.84
2863,226,927,217,2021-12-20 18:06:56,26444.33
2864,12,191,161,2020-02-20 02:48:38,13284.58
2865,504,307,380,2022-09-29 07:32:39,9057.88
2866,134,667,177,2022-01-09 07:12:45,20917.91
2867,927,525,228,2020-12-30 17:01:05,44232.77
2868,187,915,413,2020-11-23 17:50:22,30274.98
2869,581,488,410,2021-11-22 15:00:51,13016.26
2870,316,754,158,2022-07-10 04:23:22,30650.87
2871,545,414,157,2020-05-06 22:23:06,22537.71
2872,806,187,216,2020-09-05 20:32:30,32210.87
2873,172,935,447,2020-01-24 23:42:42,30977.33
2874,638,760,74,2021-07-08 07:22:04,8505.15
2875,317,327,366,2020-02-05 16:51:57,11255.88
2876,558,67,74,2021-12-10 08:11:39,49376.64
2877,286,637,203,2021-11-16 07:25:25,24221.19
2878,251,306,278,2020-09-22 14:15:01,10345.83
2879,156,462,407,2022-09-11 06:12:19,8501.98
2880,744,249,125,2020-03-08 05:07:05,20221.19
2881,796,692,476,2022-03-28 08:42:18,28080.91
2882,30,849,5,2021-03-03 02:09:57,40967.45
2883,127,800,311,2021-08-25 11:00:42,13174.07
2884,73,649,232,2021-04-14 07:59:10,11939.29
2885,76,874,269,2020-11-22 23:40:25,28678.81
2886,98,872,194,2020-07-01 11:38:00,11714.22
2887,207,672,141,2021-03-13 22:51:30,36370.31
2888,551,922,149,2021-10-20 10:51:33,11275.98
2889,268,19,142,2022-07-12 10:57:03,35797.06
2890,459,980,245,2020-10-12 12:27:56,47326.42
2891,759,861,27,2022-03-11 22:45:55,23028.04
2892,858,834,194,2021-11-19 01:23:49,10839.03
2893,33,442,372,2022-07-17 07:16:25,49137.54
2894,691,347,497,2021-05-03 23:26:19,30232.6
2895,41,116,354,2020-12-14 11:25:01,33429.54
2896,199,415,6,2022-07-04 07:43:26,41936.1
2897,287,406,175,2020-05-12 19:32:12,36249.57
2898,663,885,459,2020-12-20 03:42:14,24812.34
2899,124,844,292,2022-11-12 18:09:58,28155.32
2900,588,292,105,2022-12-31 02:53:51,30023.48
2901,292,995,410,2022-02-05 04:55:28,25041.22
2902,469,638,48,2022-04-15 20:39:04,36940.37
2903,965,183,1,2021-10-03 15:36:56,25947.99
2904,576,833,150,2021-04-14 11:04:10,15222.36
2905,773,762,136,2021-03-29 15:10:34,16867.96
2906,690,576,259,2022-05-31 18:21:36,43414.39
2907,885,729,133,2022-02-03 15:55:26,11531.12
2908,158,175,185,2020-10-09 19:17:54,16793.31
2909,704,609,370,2021-11-02 15:43:35,36282.83
2910,830,169,379,2020-02-26 05:28:50,5947.52
2911,604,571,35,2022-01-19 05:17:18,41026.94
2912,624,325,55,2021-06-20 12:52:29,31424.77
2913,212,414,23,2022-11-08 02:31:25,16567.87
2914,361,52,208,2022-02-05 06:45:47,22295.31
2915,91,55,406,2020-12-16 04:14:43,31355.63
2916,539,57,494,2021-01-04 22:50:00,25406.5
2917,586,851,387,2021-03-10 06:51:15,46439.57
2918,947,565,336,2020-09-11 14:35:03,47873.08
2919,224,102,309,2021-09-07 23:49:06,17745.57
2920,863,488,280,2022-11-23 06:51:03,7681.95
2921,786,67,351,2022-11-30 02:20:22,14355.28
2922,712,884,174,2022-04-04 21:56:34,8756.4
2923,825,546,253,2021-10-11 09:11:01,19639.85
2924,804,986,318,2020-10-26 09:17:05,35726.56
2925,202,924,247,2022-11-14 22:18:32,43504.53
2926,733,878,242,2021-08-27 16:45:32,31413.72
2927,816,471,275,2022-04-21 09:44:46,29918.09
2928,49,811,284,2021-11-27 07:21:22,28000.9
2929,376,882,211,2021-12-27 02:05:47,34507.85
2930,968,7,138,2020-07-21 04:59:36,15803.75
2931,630,950,454,2020-03-25 12:19:04,27960.89
2932,580,606,483,2021-08-28 00:14:32,37919.01
2933,636,33,123,2022-02-03 06:50:37,25337.4
2934,712,872,24,2021-09-27 04:51:19,32967.38
2935,319,408,328,2022-01-15 23:44:35,47406.89
2936,969,166,415,2022-12-10 03:36:40,5995.21
2937,294,651,360,2021-09-30 08:00:06,30448.66
2938,6,906,364,2021-06-08 12:40:06,26649.2
2939,610,322,138,2021-08-25 03:21:27,48271.14
2940,56,833,467,2022-04-18 11:46:17,19473.65
2941,477,516,277,2020-01-13 10:04:15,48930.27
2942,431,666,81,2022-08-27 20:00:06,49726.49
2943,39,190,244,2021-04-09 09:55:31,35101.99
2944,562,617,110,2022-03-21 01:38:51,34703.66
2945,265,717,108,2021-04-10 17:36:55,35830.97
2946,635,196,471,2020-02-05 12:41:19,45344.94
2947,194,739,402,2022-02-11 04:01:02,45177.7
2948,323,220,477,2020-01-21 12:48:06,36776.35
2949,63,50,477,2022-08-11 19:01:05,45687.74
2950,17,514,301,2021-05-06 02:42:14,37563.2
2951,190,777,402,2021-10-14 04:31:12,37106.94
2952,195,103,42,2020-01-19 00:10:14,48323.64
2953,268,98,266,2022-10-16 18:17:34,16336.38
2954,416,364,24,2021-08-17 05:14:51,27386.71
2955,395,96,206,2022-11-01 11:00:16,31478.04
2956,21,670,456,2022-01-20 23:53:33,45050.27
2957,101,561,475,2022-09-08 20:20:19,29097.68
2958,783,189,411,2021-07-15 22:34:02,49133.77
2959,633,765,148,2020-03-27 01:12:30,41606.64
2960,53,366,324,2022-04-07 14:28:46,33068.01
2961,456,206,185,2022-07-06 11:21:51,33501.48
2962,670,975,265,2020-12-28 06:45:05,10565.61
2963,902,669,47,2020-11-14 17:08:28,36376.92
2964,271,81,252,2020-12-04 06:47:27,41600.44
2965,627,740,457,2021-01-23 08:12:13,21718.94
2966,751,89,131,2021-11-28 11:42:34,33021.53
2967,976,302,380,2022-04-05 11:44:49,26393.78
2968,820,391,6,2022-10-12 05:37:07,39555.01
2969,33,275,399,2020-04-22 18:17:21,5666.77
2970,408,313,162,2020-12-01 23:28:10,7285.96
2971,762,674,69,2020-06-28 14:14:16,26282.87
2972,860,521,247,2022-04-07 15:37:39,33534.82
2973,775,847,226,2020-04-24 06:19:57,8307.0
2974,714,147,361,2020-12-25 09:42:11,37215.74
2975,121,490,66,2021-02-01 01:56:55,33729.88
2976,66,700,308,2020-12-31 19:31:28,28851.61
2977,76,552,300,2022-04-14 23:32:45,28413.05
2978,856,665,249,2020-10-16 23:05:25,35879.56
2979,509,909,367,2020-05-28 05:33:31,28786.22
2980,711,522,388,2022-03-15 06:22:17,35052.87
2981,809,497,362,2021-03-17 23:20:30,22973.58
2982,701,354,53,2021-06-04 01:12:03,34310.64
2983,37,256,473,2021-01-29 06:54:51,19962.95
2984,909,434,5,2022-04-01 16:08:37,47957.27
2985,932,354,27,2022-09-01 09:29:58,44846.76
2986,63,563,415,2021-04-29 11:52:27,25031.46
2987,454,729,165,2020-07-04 02:23:47,44259.43
2988,831,400,175,2022-06-23 23:49:16,37841.47
2989,443,239,380,2022-03-22 17:30:54,44592.4
2990,589,168,458,2020-03-16 09:52:36,44604.42
2991,531,327,8,2020-06-21 21:43:49,10263.49
2992,385,830,413,2021-02-08 03:20:52,21215.02
2993,2,402,109,2022-08-31 02:50:45,43675.37
2994,725,905,271,2022-07-27 06:29:02,22022.87
2995,718,112,186,2020-10-17 03:47:23,27971.07
2996,603,450,127,2020-04-20 06:30:31,49568.72
2997,113,648,416,2020-02-18 07:21:54,48406.15
2998,108,277,297,2022-12-15 08:34:28,25396.35
2999,150,681,194,2022-09-23 21:33:05,28247.99
3000,591,73,214,2020-12-21 03:19:21,12930.19
3001,270,373,406,2020-04-25 09:38:04,39015.34
3002,68,129,103,2020-04-22 04:13:20,18358.06
3003,874,888,480,2021-11-17 21:34:24,37328.89
3004,402,554,211,2021-04-16 22:08:01,9956.22
3005,262,899,32,2021-05-23 17:24:52,47395.14
3006,27,33,226,2020-03-12 10:13:08,9213.29
3007,704,471,391,2022-12-26 11:12:59,48961.16
3008,412,381,413,2020-01-10 12:35:29,25538.13
3009,750,523,217,2021-01-29 19:41:07,37375.97
3010,938,991,469,2021-08-26 20:03:54,18861.37
3011,526,905,285,2021-04-11 15:57:59,17451.67
3012,814,22,18,2021-06-04 18:51:48,30909.04
3013,433,632,40,2020-12-31 01:28:34,40279.25
3014,569,570,145,2020-05-06 21:48:49,46827.3
3015,59,558,59,2020-02-10 19:28:54,49754.95
3016,18,324,2,2021-06-19 20:09:48,27572.37
3017,215,198,362,2022-05-07 19:25:41,25812.84
3018,864,284,310,2022-04-28 09:55:58,38847.86
3019,986,219,326,2020-06-14 06:29:45,39961.65
3020,221,397,312,2020-06-18 02:55:35,14723.42
3021,206,321,313,2021-05-27 16:20:38,26118.96
3022,392,4,100,2022-03-08 22:49:16,39134.68
3023,283,958,421,2020-06-01 23:41:01,30915.22
3024,274,428,160,2020-02-24 16:55:35,5097.03
3025,709,609,105,2022-01-05 03:24:49,40885.55
3026,556,553,382,2020-05-08 21:11:47,43942.15
3027,432,21,66,2020-04-04 07:46:15,20810.52
3028,735,783,361,2021-07-09 17:47:02,38269.05
3029,126,537,224,2020-04-17 16:36:47,23744.29
3030,349,836,225,2022-07-10 16:26:10,32096.29
3031,506,289,147,2021-08-12 02:53:27,13242.72
3032,841,330,233,2020-11-16 13:17:16,38201.53
3033,699,327,287,2020-01-02 14:51:53,6359.66
3034,796,68,271,2022-09-06 04:32:30,33136.91
3035,7,827,214,2022-09-24 22:52:07,29352.95
3036,904,413,224,2021-03-20 23:21:11,7177.87
3037,694,516,417,2020-10-31 02:08:34,21056.91
3038,888,464,140,2021-10-13 00:41:10,12679.23
3039,505,225,359,2021-12-16 13:42:33,32933.17
3040,27,423,237,2021-03-09 12:54:47,23571.37
3041,636,621,79,2020-09-07 16:35:48,23415.66
3042,716,861,272,2021-05-03 18:52:48,11548.38
3043,806,755,136,2021-10-04 10:38:35,5083.93
3044,94,710,456,2022-11-24 08:10:14,48745.39
3045,434,2,331,2020-10-03 18:47:02,16337.5
3046,533,146,447,2021-03-24 03:13:18,36955.09
3047,478,191,341,2021-05-13 13:47:21,14654.9
3048,888,432,162,2022-04-02 09:39:12,12982.08
3049,441,265,19,2022-04-28 11:34:54,34414.49
3050,958,330,171,2022-02-16 04:08:17,8943.3
3051,440,437,489,2022-09-21 12:16:23,44745.5
3052,733,910,156,2022-03-01 14:04:06,35673.72
3053,152,881,281,2021-09-05 07:10:05,18286.93
3054,698,554,70,2021-12-12 19:10:21,30349.23
3055,650,25,196,2021-03-04 19:06:05,36443.58
3056,641,576,414,2022-09-04 10:52:34,27048.34
3057,615,965,159,2022-03-04 15:12:05,25724.63
3058,404,72,96,2020-05-04 08:50:03,12379.04
3059,456,70,291,2022-12-07 05:20:00,30133.63
3060,51,616,27,2020-11-27 03:56:25,40044.95
3061,551,661,452,2021-07-18 09:29:37,49675.58
3062,964,836,497,2020-02-07 04:47:43,33820.11
3063,765,450,24,2021-07-09 07:42:13,34956.15
3064,415,202,201,2020-05-21 07:34:59,24135.19
3065,550,347,491,2021-04-29 23:59:19,28442.23
3066,953,834,409,2020-09-11 21:02:36,36167.88
3067,895,169,491,2022-06-21 03:43:42,7602.63
3068,646,369,391,2022-05-26 04:36:41,20241.08
3069,60,359,331,2022-09-13 23:54:04,16880.23
3070,977,943,382,2022-10-25 20:28:06,48356.59
3071,475,406,378,2020-10-06 11:35:41,8072.92
3072,446,333,496,2022-02-18 09:33:56,11205.09
3073,800,71,100,2022-06-20 09:01:14,23926.02
3074,967,417,428,2022-09-06 02:46:00,13304.1
3075,346,427,111,2020-06-01 10:57:35,32565.77
3076,204,853,250,2022-08-21 04:23:55,38632.93
3077,658,717,232,2021-04-12 16:45:38,22597.33
3078,32,343,240,2021-03-29 19:42:04,42919.08
3079,672,21,242,2021-03-07 02:05:14,39059.45
3080,85,110,53,2022-03-11 05:44:46,30415.68
3081,91,930,219,2021-03-20 23:43:54,34693.44
3082,40,929,46,2021-04-19 08:26:36,38207.75
3083,758,778,485,2022-04-29 07:18:14,33424.74
3084,179,188,464,2020-09-18 05:14:57,41113.73
3085,587,613,403,2021-01-06 01:50:10,31473.22
3086,295,132,260,2021-09-28 20:43:03,36986.57
3087,581,746,477,2020-04-03 04:06:20,23333.43
3088,380,576,320,2020-01-27 00:09:32,47455.58
3089,552,63,187,2020-10-16 04:06:06,15550.68
3090,128,393,448,2022-11-11 04:18:26,29933.0
3091,208,285,424,2021-06-03 19:07:07,36717.25
3092,14,244,479,2020-04-10 16:00:34,25044.89
3093,164,14,390,2021-10-29 15:29:43,31721.76
3094,487,472,432,2021-05-27 16:20:12,10742.62
3095,892,840,151,2020-12-06 14:37:21,46270.71
3096,396,383,108,2022-10-13 16:52:23,42933.04
3097,360,512,52,2022-10-24 04:08:32,25581.49
3098,332,628,50,2022-12-23 05:38:38,30587.81
3099,823,397,74,2021-03-26 22:01:00,21228.14
3100,421,899,397,2020-10-16 07:13:22,44610.41
3101,83,741,417,2021-05-26 16:35:40,16619.28
3102,204,110,336,2022-05-20 00:45:03,23583.89
3103,692,590,289,2020-08-09 02:25:31,18176.0
3104,163,280,292,2022-11-04 00:52:45,5726.92
3105,955,895,499,2021-09-12 15:24:11,17555.44
3106,81,232,253,2021-08-10 22:45:02,29335.0
3107,541,188,61,2020-02-26 00:46:53,8528.65
3108,394,250,319,2022-03-23 10:57:11,40107.73
3109,870,119,496,2021-06-16 08:12:25,28036.42
3110,9,202,349,2021-06-09 18:42:50,25749.46
3111,146,232,384,2022-02-18 21:48:20,11599.64
3112,753,895,475,2021-04-24 02:32:50,22357.55
3113,237,848,228,2020-10-19 08:58:45,40606.2
3114,221,12,83,2022-10-25 14:04:13,13605.34
3115,666,10,429,2021-08-04 14:57:19,49913.07
3116,351,831,235,2020-01-03 10:13:34,18993.59
3117,124,578,436,2020-11-04 02:09:11,7192.95
3118,102,219,57,2022-07-08 15:16:33,23269.52
3119,700,396,477,2021-11-04 21:49:58,38009.74
3120,380,864,265,2022-06-21 04:24:08,43497.27
3121,991,817,434,2021-04-22 09:24:46,18487.82
3122,60,315,49,2020-01-29 22:06:53,35461.49
3123,187,76,184,2020-10-30 03:00:58,15638.49
3124,275,130,151,2021-07-31 07:29:59,44820.03
3125,525,122,63,2021-01-28 05:30:51,10521.44
3126,898,969,480,2021-06-19 09:26:16,40005.7
3127,284,922,314,2022-12-16 10:23:04,39182.8
3128,523,287,214,2020-03-09 04:19:40,40833.7
3129,964,418,291,2022-01-10 21:59:15,44680.81
3130,958,237,440,2022-01-01 17:57:11,41447.15
3131,785,88,298,2022-03-20 16:33:21,5780.13
3132,284,789,193,2022-09-24 14:18:13,22550.74
