mantenimiento_id,moto_id,mecanico_id,fecha,descripcion
10403,544,136,2022-04-24 00:19:06,Ajuste de frenos
10404,167,33,2022-04-19 16:32:14,Ajuste de motor
10405,125,152,2021-11-08 08:41:47,Revisión general
10406,511,25,2022-08-14 23:41:58,Ajuste de motor
10407,101,7,2021-05-10 12:11:50,Ajuste de motor
10408,285,198,2020-09-28 13:04:02,Cambio de aceite
10409,773,164,2021-03-13 08:00:14,Revisión general
10410,179,101,2022-03-13 19:41:49,Ajuste de frenos
10411,320,160,2020-05-12 21:52:04,Cambio de aceite
10412,394,34,2021-08-30 23:15:09,Revisión general
10413,169,78,2022-01-12 07:08:34,Ajuste de motor
10414,785,172,2022-10-14 11:56:51,Ajuste de frenos
10415,975,53,2021-07-10 20:18:37,Ajuste de frenos
10416,745,82,2022-11-28 17:06:43,Revisión general
10417,475,115,2020-01-03 17:37:04,Revisión general
10418,736,174,2021-11-03 01:08:59,Cambio de llantas
10419,852,92,2021-02-07 10:21:08,Revisión general
10420,431,189,2021-09-30 18:10:44,Revisión general
10421,597,64,2020-11-02 20:32:16,Cambio de aceite
10422,972,131,2020-08-25 01:33:31,Revisión general
10423,690,176,2021-08-23 03:18:16,Ajuste de frenos
10424,907,32,2021-02-11 03:19:48,Revisión general
10425,881,14,2022-09-20 15:27:18,Revisión general
10426,406,83,2020-06-02 20:46:54,Cambio de aceite
10427,712,10,2021-09-22 12:46:18,Cambio de aceite
10428,502,89,2021-05-22 09:33:49,Ajuste de motor
10429,941,56,2020-08-15 06:43:37,Ajuste de motor
10430,887,194,2020-01-25 03:49:11,Ajuste de motor
10431,769,38,2021-02-22 04:48:52,Revisión general
10432,883,185,2021-08-06 00:47:53,Revisión general
10433,463,99,2021-05-05 11:23:19,Revisión general
10434,46,145,2020-01-05 01:33:11,Cambio de llantas
10435,204,118,2021-10-09 21:49:32,Cambio de llantas
10436,561,163,2020-12-09 17:59:48,Cambio de llantas
10437,585,91,2021-10-28 05:01:48,Revisión general
10438,824,94,2022-06-02 07:06:55,Ajuste de motor
10439,240,76,2022-12-28 05:36:27,Revisión general
10440,413,88,2021-11-05 13:02:41,Cambio de aceite
10441,975,2,2020-11-29 14:51:11,Cambio de llantas
10442,743,25,2020-12-01 23:47:41,Ajuste de motor
10443,600,185,2020-01-09 07:37:36,Ajuste de motor
10444,308,29,2021-06-29 16:12:58,Cambio de llantas
10445,707,50,2021-12-05 16:50:46,Cambio de aceite
10446,439,193,2020-02-22 02:53:03,Ajuste de frenos
10447,934,45,2021-05-12 09:26:52,Revisión general
10448,700,171,2022-11-05 18:03:50,Revisión general
10449,828,180,2020-12-03 03:50:36,Revisión general
10450,744,95,2022-05-03 21:41:37,Revisión general
10451,615,95,2022-10-27 03:06:33,Revisión general
10452,185,9,2021-01-14 07:02:19,Revisión general
10453,316,169,2020-05-06 11:43:07,Cambio de aceite
10454,397,23,2021-06-21 06:40:00,Cambio de aceite
10455,817,47,2022-07-13 07:27:53,Ajuste de motor
10456,808,142,2021-04-02 16:46:20,Cambio de llantas
10457,775,131,2021-08-17 20:14:00,Ajuste de motor
10458,781,89,2022-08-03 12:31:28,Ajuste de frenos
10459,423,67,2021-08-05 10:06:19,Cambio de llantas
10460,525,176,2021-09-13 21:13:14,Revisión general
10461,132,71,2021-02-20 11:21:42,Cambio de aceite
10462,337,38,2022-09-03 22:46:11,Ajuste de motor
10463,729,14,2020-10-21 04:08:21,Ajuste de motor
10464,289,117,2021-06-19 19:57:41,Ajuste de frenos
10465,297,180,2021-11-29 18:17:03,Revisión general
10466,644,17,2020-10-20 19:30:09,Revisión general
10467,144,58,2021-08-26 12:13:21,Cambio de aceite
10468,741,29,2021-08-08 12:43:48,Cambio de llantas
10469,912,1,2021-05-24 06:57:56,Ajuste de motor
10470,200,78,2022-11-17 04:12:15,Ajuste de frenos
10471,328,112,2020-12-23 13:22:37,Ajuste de frenos
10472,314,182,2021-03-23 10:59:45,Revisión general
10473,248,63,2021-11-16 16:17:36,Cambio de aceite
10474,283,150,2022-08-25 03:55:01,Ajuste de frenos
10475,263,54,2021-06-29 14:47:38,Ajuste de frenos
10476,555,184,2022-10-15 09:33:15,Ajuste de motor
10477,373,191,2021-08-25 10:23:10,Ajuste de frenos
10478,511,72,2021-04-09 23:18:25,Revisión general
10479,859,138,2022-08-22 21:27:03,Revisión general
10480,944,147,2022-07-12 11:43:01,Cambio de aceite
10481,51,7,2021-07-16 18:05:29,Revisión general
10482,789,200,2021-04-12 09:56:10,Ajuste de motor
10483,703,101,2020-11-20 05:42:14,Cambio de aceite
10484,605,47,2021-07-12 03:53:30,Cambio de llantas
10485,211,172,2022-07-31 03:05:18,Ajuste de frenos
10486,384,21,2020-04-17 09:18:18,Cambio de llantas
10487,800,78,2020-10-10 10:30:21,Ajuste de frenos
10488,141,118,2020-11-26 10:10:51,Cambio de aceite
10489,221,163,2022-11-09 14:05:29,Ajuste de frenos
10490,711,155,2020-09-02 20:59:19,Cambio de llantas
10491,159,140,2020-06-20 22:08:34,Ajuste de frenos
10492,233,50,2022-07-25 16:04:26,Revisión general
10493,374,23,2021-01-27 03:49:16,Ajuste de motor
10494,821,139,2020-05-31 20:27:50,Revisión general
10495,586,194,2022-09-27 07:27:59,Ajuste de frenos
10496,939,132,2021-03-30 06:46:45,Revisión general
10497,526,114,2021-09-16 22:27:47,Ajuste de frenos
10498,367,197,2022-10-08 07:00:35,Cambio de aceite
10499,98,29,2021-06-12 07:40:11,Cambio de aceite
10500,242,10,2021-02-28 19:42:38,Cambio de aceite
10501,643,68,2021-04-26 19:04:27,Revisión general
10502,191,13,2022-11-16 04:20:55,Ajuste de motor
10503,685,51,2021-08-01 23:43:26,Revisión general
10504,113,33,2022-01-18 01:32:38,Ajuste de frenos
10505,533,58,2020-10-14 04:15:40,Cambio de llantas
10506,219,197,2021-11-10 22:02:01,Cambio de llantas
10507,926,34,2021-12-16 18:07:11,Ajuste de frenos
10508,356,2,2022-04-26 07:37:41,Cambio de aceite
10509,728,12,2021-03-29 01:53:56,Revisión general
10510,718,152,2022-02-04 04:33:48,Cambio de llantas
10511,446,172,2020-12-27 07:55:04,Ajuste de frenos
10512,640,192,2021-09-01 23:23:25,Cambio de llantas
10513,192,61,2022-09-27 13:21:34,Ajuste de frenos
10514,68,108,2020-04-03 14:56:20,Revisión general
10515,987,196,2022-07-04 22:45:00,Ajuste de frenos
10516,871,82,2020-07-29 01:19:46,Cambio de llantas
10517,804,152,2021-07-14 01:14:24,Cambio de llantas
10518,736,51,2020-05-14 20:03:49,Ajuste de motor
10519,862,153,2020-05-21 13:20:22,Ajuste de motor
10520,472,91,2021-05-19 08:51:28,Cambio de aceite
10521,988,140,2022-02-03 12:32:16,Ajuste de frenos
10522,976,163,2021-12-08 01:29:08,Cambio de aceite
10523,399,40,2022-03-07 23:12:15,Cambio de llantas
10524,252,86,2021-10-04 10:32:07,Cambio de aceite
10525,644,8,2022-07-20 00:02:54,Ajuste de frenos
10526,717,139,2021-02-09 06:34:07,Ajuste de frenos
10527,566,198,2021-02-08 19:38:28,Ajuste de frenos
10528,725,118,2021-10-12 04:40:36,Cambio de llantas
10529,554,58,2021-04-19 03:46:33,Ajuste de frenos
10530,300,74,2022-04-15 10:42:09,Ajuste de frenos
10531,768,58,2020-06-21 13:44:15,Cambio de llantas
10532,757,172,2022-07-05 20:20:55,Cambio de llantas
10533,79,55,2020-09-20 04:57:19,Cambio de aceite
10534,269,199,2020-03-05 15:15:49,Cambio de aceite
10535,979,140,2020-07-05 10:31:26,Cambio de llantas
10536,75,118,2020-07-01 19:46:13,Ajuste de motor
10537,823,129,2020-09-17 04:01:25,Cambio de llantas
10538,904,21,2020-10-18 08:18:41,Ajuste de motor
10539,719,149,2021-12-18 04:54:30,Cambio de aceite
10540,840,93,2021-06-22 04:05:47,Cambio de llantas
10541,343,6,2021-09-08 21:36:56,Cambio de aceite
10542,860,16,2020-12-23 11:34:58,Cambio de aceite
10543,108,68,2021-04-22 11:12:42,Ajuste de motor
10544,775,162,2021-01-14 07:17:32,Revisión general
10545,492,187,2021-07-29 13:34:05,Revisión general
10546,242,169,2021-12-12 22:28:07,Ajuste de frenos
10547,471,90,2022-11-25 14:31:06,Ajuste de frenos
10548,111,145,2022-11-24 15:38:10,Revisión general
10549,282,17,2022-02-04 07:22:59,Revisión general
10550,630,179,2021-11-25 02:10:23,Ajuste de motor
10551,113,196,2022-08-31 03:44:43,Ajuste de motor
10552,891,38,2020-11-22 14:03:13,Revisión general
10553,567,124,2020-08-02 17:37:44,Revisión general
10554,715,17,2020-12-30 02:45:48,Cambio de aceite
10555,630,5,2020-08-12 08:38:33,Cambio de aceite
10556,611,121,2021-02-07 19:49:17,Cambio de llantas
10557,462,94,2020-03-13 15:57:35,Ajuste de motor
10558,192,28,2022-04-14 12:54:35,Cambio de llantas
10559,206,167,2021-11-28 23:31:07,Ajuste de motor
10560,926,111,2021-03-22 05:20:09,Ajuste de frenos
10561,8,96,2021-10-10 17:15:11,Cambio de llantas
10562,683,22,2022-06-11 20:51:54,Ajuste de frenos
10563,449,61,2021-04-28 18:26:02,Ajuste de motor
10564,887,162,2020-12-17 13:45:52,Ajuste de motor
10565,701,7,2020-08-04 21:52:01,Ajuste de motor
10566,617,120,2021-05-16 16:17:21,Revisión general
10567,819,189,2022-12-21 21:53:25,Cambio de aceite
10568,735,165,2020-06-05 05:23:38,Ajuste de frenos
10569,188,69,2020-10-07 07:41:18,Cambio de llantas
10570,302,163,2022-05-03 17:51:31,Revisión general
10571,886,59,2021-11-24 11:20:15,Ajuste de motor
10572,883,53,2020-04-20 06:02:02,Ajuste de frenos
10573,309,148,2020-07-29 10:52:15,Cambio de aceite
10574,477,157,2021-05-04 21:28:04,Ajuste de frenos
10575,276,29,2021-12-02 20:35:50,Ajuste de frenos
10576,490,184,2022-06-15 13:00:52,Revisión general
10577,595,126,2020-12-20 05:25:16,Revisión general
10578,808,15,2021-07-05 11:13:11,Cambio de llantas
10579,148,185,2020-06-24 19:44:03,Ajuste de frenos
10580,5,39,2021-11-23 17:53:20,Cambio de llantas
10581,288,173,2021-10-13 06:32:29,Ajuste de motor
10582,661,127,2022-07-22 22:01:39,Cambio de aceite
10583,873,84,2021-11-03 09:57:41,Cambio de aceite
10584,171,50,2020-05-05 06:45:43,Revisión general
10585,73,91,2021-06-21 21:05:55,Ajuste de motor
10586,267,48,2021-01-25 01:56:16,Revisión general
10587,171,73,2020-09-03 08:52:16,Ajuste de frenos
10588,813,78,2021-06-14 04:08:09,Revisión general
10589,633,55,2021-01-14 19:43:25,Ajuste de motor
10590,896,157,2020-06-25 00:20:52,Cambio de aceite
10591,150,37,2020-07-28 04:09:09,Ajuste de motor
10592,248,149,2022-01-20 20:16:52,Cambio de aceite
10593,393,51,2022-08-23 17:13:28,Ajuste de frenos
10594,568,117,2020-04-04 01:27:08,Cambio de llantas
10595,36,34,2022-09-12 23:41:56,Cambio de aceite
10596,368,13,2022-01-15 10:05:06,Revisión general
10597,352,188,2020-08-04 11:51:43,Ajuste de frenos
10598,452,114,2021-02-05 07:32:30,Revisión general
10599,10,22,2021-05-13 17:39:42,Ajuste de motor
10600,558,62,2020-05-21 19:03:26,Revisión general
10601,47,65,2022-06-17 01:20:02,Cambio de aceite
10602,765,199,2020-04-15 01:33:04,Cambio de aceite
10603,817,34,2020-01-07 08:13:42,Ajuste de motor
10604,278,72,2020-06-25 05:03:38,Ajuste de motor
10605,987,51,2022-02-08 16:44:10,Ajuste de frenos
10606,586,22,2022-05-08 19:37:22,Cambio de aceite
10607,552,22,2020-09-02 17:12:02,Ajuste de motor
10608,944,26,2022-03-23 05:53:21,Cambio de aceite
10609,885,38,2020-02-10 23:31:11,Ajuste de frenos
10610,902,45,2021-11-30 10:54:47,Ajuste de motor
10611,591,50,2022-12-24 06:07:57,Revisión general
10612,273,5,2022-05-12 07:13:55,Ajuste de frenos
10613,148,21,2021-07-13 06:42:39,Ajuste de motor
10614,50,119,2022-06-02 07:28:02,Ajuste de motor
10615,323,33,2020-06-20 06:17:48,Cambio de aceite
10616,17,21,2020-05-27 19:00:58,Cambio de aceite
10617,566,148,2022-01-24 20:23:36,Ajuste de motor
10618,363,131,2020-06-06 05:33:32,Cambio de llantas
10619,387,106,2021-11-06 07:02:48,Cambio de aceite
10620,906,116,2021-07-30 21:46:19,Cambio de aceite
10621,808,156,2020-07-22 14:11:26,Cambio de aceite
10622,584,109,2020-06-30 09:28:58,Cambio de aceite
10623,305,62,2020-09-13 22:29:08,Ajuste de frenos
10624,737,113,2021-06-06 11:01:52,Cambio de aceite
10625,344,42,2022-09-15 23:39:01,Ajuste de motor
10626,689,108,2022-09-21 05:44:05,Ajuste de motor
10627,808,159,2022-01-24 14:33:46,Ajuste de frenos
10628,881,32,2022-07-10 10:15:10,Ajuste de motor
10629,508,84,2021-06-19 20:23:31,Cambio de llantas
10630,124,47,2021-02-03 15:00:35,Revisión general
10631,938,185,2022-11-06 18:54:54,Cambio de llantas
10632,525,154,2020-02-25 09:56:16,Cambio de llantas
10633,589,101,2022-10-27 09:34:31,Revisión general
10634,752,65,2022-05-03 07:37:11,Cambio de aceite
10635,612,33,2021-08-22 09:56:56,Ajuste de motor
10636,461,49,2022-10-10 08:59:28,Cambio de llantas
10637,617,134,2021-02-13 10:49:50,Revisión general
10638,384,74,2022-01-27 22:59:22,Ajuste de motor
10639,894,94,2022-04-14 07:53:58,Cambio de llantas
10640,585,146,2020-04-22 21:08:44,Revisión general
10641,802,171,2020-08-05 08:10:06,Cambio de llantas
10642,798,90,2021-11-12 03:48:16,Revisión general
10643,49,90,2021-07-20 03:12:39,Revisión general
10644,289,124,2021-09-28 10:26:54,Cambio de aceite
10645,122,106,2022-01-21 14:57:22,Cambio de aceite
10646,203,94,2021-09-09 10:34:53,Cambio de llantas
10647,753,134,2021-06-26 10:11:26,Revisión general
10648,345,200,2020-06-15 19:39:57,Ajuste de frenos
10649,694,120,2022-11-17 12:57:23,Cambio de aceite
10650,478,154,2020-10-23 07:39:26,Cambio de aceite
10651,193,130,2021-07-13 05:15:18,Ajuste de motor
10652,197,174,2021-11-18 19:04:26,Ajuste de motor
10653,600,31,2021-04-05 12:51:44,Revisión general
10654,17,11,2022-12-21 17:07:31,Cambio de aceite
10655,209,7,2020-02-03 23:08:59,Revisión general
10656,198,186,2020-08-24 06:17:55,Cambio de llantas
10657,429,57,2022-09-25 18:19:08,Ajuste de frenos
10658,195,147,2020-03-05 13:45:40,Cambio de aceite
10659,618,138,2020-08-22 13:31:36,Revisión general
10660,825,200,2022-05-19 02:43:40,Revisión general
10661,784,19,2022-08-22 17:23:51,Ajuste de motor
10662,692,84,2021-01-10 09:04:42,Ajuste de motor
10663,885,71,2021-06-17 06:45:29,Cambio de llantas
10664,476,7,2022-12-24 23:38:56,Cambio de llantas
10665,645,57,2022-07-01 17:59:08,Ajuste de motor
10666,890,76,2021-01-26 01:41:39,Revisión general
10667,869,16,2021-10-23 15:39:10,Ajuste de frenos
10668,303,6,2021-01-04 21:05:18,Ajuste de motor
10669,734,37,2021-07-31 21:37:45,Ajuste de motor
10670,339,56,2021-07-28 04:24:25,Ajuste de motor
10671,420,183,2022-05-12 10:22:17,Ajuste de motor
10672,94,29,2021-04-22 22:02:43,Cambio de llantas
10673,376,195,2021-06-02 02:30:02,Revisión general
10674,870,95,2022-07-20 18:17:35,Ajuste de frenos
10675,474,3,2022-09-28 10:16:03,Cambio de aceite
10676,17,117,2022-11-09 05:50:37,Cambio de llantas
10677,488,138,2021-12-28 09:57:39,Ajuste de frenos
10678,715,33,2020-07-26 09:22:37,Revisión general
10679,536,44,2022-12-04 04:48:39,Ajuste de motor
10680,452,86,2020-12-06 05:02:09,Revisión general
10681,645,21,2022-12-01 14:09:54,Ajuste de frenos
10682,558,31,2022-08-06 04:36:02,Cambio de aceite
10683,136,108,2022-05-02 18:25:40,Cambio de aceite
10684,312,48,2020-08-02 04:57:40,Cambio de llantas
10685,219,131,2021-03-01 14:26:26,Cambio de llantas
10686,897,68,2020-09-22 14:04:26,Cambio de llantas
10687,724,138,2021-02-12 23:21:41,Revisión general
10688,157,5,2022-03-18 20:09:08,Ajuste de frenos
10689,96,110,2021-01-30 01:59:34,Cambio de aceite
10690,755,107,2022-04-04 16:48:15,Ajuste de frenos
10691,955,38,2022-07-25 16:46:04,Ajuste de frenos
10692,71,19,2022-09-07 14:31:06,Cambio de llantas
10693,872,3,2021-12-26 04:36:35,Ajuste de frenos
10694,486,130,2020-11-12 00:50:02,Cambio de aceite
10695,1,55,2021-11-23 17:45:40,Ajuste de frenos
10696,96,199,2022-12-01 14:16:21,Cambio de llantas
10697,150,148,2020-06-30 09:16:15,Revisión general
10698,689,93,2020-12-24 13:27:24,Ajuste de motor
10699,208,179,2021-03-07 08:13:14,Ajuste de motor
10700,576,152,2022-09-05 23:20:00,Cambio de aceite
10701,108,82,2020-12-29 23:02:16,Ajuste de motor
10702,271,160,2022-07-29 10:35:13,Cambio de aceite
10703,150,18,2022-12-11 01:38:33,Ajuste de frenos
10704,509,44,2021-07-28 06:57:01,Ajuste de frenos
10705,574,3,2020-06-16 10:56:05,Revisión general
10706,111,43,2020-08-24 15:33:34,Ajuste de motor
10707,600,39,2022-01-12 20:25:37,Cambio de llantas
10708,856,6,2020-08-17 15:17:53,Cambio de llantas
10709,370,27,2020-07-25 19:06:14,Cambio de aceite
10710,448,62,2022-04-13 22:46:22,Cambio de aceite
10711,652,150,2022-06-30 16:54:14,Ajuste de motor
10712,40,91,2020-10-20 16:25:08,Cambio de aceite
10713,133,174,2020-02-29 21:39:35,Revisión general
10714,929,3,2020-10-06 11:50:21,Ajuste de motor
10715,877,164,2020-03-28 02:03:52,Ajuste de motor
10716,188,14,2022-05-31 03:50:26,Cambio de llantas
10717,115,44,2022-11-06 18:23:12,Ajuste de motor
10718,495,127,2021-03-28 02:40:55,Revisión general
10719,450,9,2021-08-04 06:56:01,Ajuste de motor
10720,576,98,2020-07-27 22:28:03,Ajuste de frenos
10721,922,100,2022-07-28 22:07:43,Cambio de aceite
10722,811,9,2020-05-19 06:28:09,Cambio de llantas
10723,84,28,2020-12-31 18:19:33,Cambio de aceite
10724,848,149,2020-08-29 12:24:58,Ajuste de frenos
10725,394,138,2022-09-22 16:45:09,Revisión general
10726,233,62,2021-02-21 00:17:27,Ajuste de motor
10727,79,33,2020-08-08 01:23:43,Cambio de aceite
10728,459,7,2021-03-25 05:32:14,Ajuste de motor
10729,277,177,2020-03-09 11:52:18,Revisión general
10730,458,70,2021-07-30 10:35:48,Ajuste de motor
10731,646,125,2020-08-04 21:35:35,Ajuste de motor
10732,468,68,2021-05-18 15:37:48,Cambio de aceite
10733,521,10,2021-07-01 05:42:58,Ajuste de frenos
10734,528,91,2021-10-12 08:36:03,Cambio de aceite
10735,699,118,2022-03-10 14:36:06,Revisión general
10736,80,75,2020-05-05 00:04:44,Cambio de llantas
10737,981,55,2021-07-24 21:25:31,Cambio de aceite
10738,139,199,2021-05-09 13:23:26,Cambio de aceite
10739,295,8,2021-12-10 11:18:16,Ajuste de motor
10740,107,181,2020-11-23 22:01:14,Cambio de aceite
10741,587,49,2022-04-29 19:30:11,Ajuste de motor
10742,192,144,2020-05-08 23:05:11,Cambio de llantas
10743,360,23,2020-02-07 08:06:18,Ajuste de motor
10744,140,157,2022-07-29 10:46:49,Cambio de llantas
10745,118,50,2022-05-30 00:10:20,Ajuste de motor
10746,932,50,2021-03-14 22:57:05,Cambio de aceite
10747,803,112,2022-01-03 21:57:48,Cambio de aceite
10748,754,150,2022-09-29 05:33:16,Cambio de llantas
10749,208,99,2021-05-29 08:28:14,Ajuste de frenos
10750,684,87,2020-06-01 16:27:31,Revisión general
10751,866,77,2021-11-03 08:48:02,Cambio de aceite
10752,266,18,2020-08-14 06:55:10,Cambio de aceite
10753,851,74,2020-12-06 13:01:52,Cambio de aceite
10754,352,60,2020-09-23 02:41:24,Revisión general
10755,767,162,2022-11-30 02:25:31,Ajuste de frenos
10756,546,6,2020-11-07 15:17:30,Ajuste de motor
10757,50,120,2020-11-13 22:44:37,Revisión general
10758,499,57,2021-04-07 11:49:41,Revisión general
10759,159,125,2020-02-27 14:39:26,Ajuste de motor
10760,455,15,2022-02-28 18:10:51,Cambio de llantas
10761,576,155,2020-02-24 10:46:32,Ajuste de motor
10762,270,23,2020-08-27 21:10:01,Ajuste de motor
10763,511,144,2022-07-30 12:43:00,Cambio de aceite
10764,649,64,2022-01-05 09:28:02,Cambio de aceite
10765,456,198,2020-03-07 10:43:44,Ajuste de frenos
10766,803,123,2022-08-26 13:41:24,Revisión general
10767,281,93,2021-07-29 17:15:54,Cambio de llantas
10768,4,64,2022-07-19 07:21:13,Ajuste de frenos
10769,662,190,2022-09-25 22:38:06,Revisión general
10770,942,25,2020-12-14 06:30:13,Revisión general
10771,132,112,2020-11-14 21:00:24,Cambio de llantas
10772,249,18,2020-06-30 10:20:16,Revisión general
10773,730,25,2020-06-08 15:44:55,Cambio de aceite
10774,172,161,2020-02-29 12:43:31,Cambio de llantas
10775,568,138,2022-11-15 22:34:09,Cambio de llantas
10776,228,141,2020-08-22 09:13:11,Ajuste de motor
10777,424,169,2022-11-23 07:08:17,Ajuste de motor
10778,359,194,2022-08-06 07:15:24,Cambio de aceite
10779,194,159,2022-06-11 18:32:16,Ajuste de frenos
10780,787,129,2021-02-17 10:19:48,Cambio de llantas
10781,103,129,2020-06-23 14:22:07,Cambio de llantas
10782,216,50,2022-06-01 16:55:25,Ajuste de frenos
10783,498,171,2021-08-28 01:50:50,Cambio de llantas
10784,609,82,2022-03-16 23:42:09,Cambio de llantas
10785,396,167,2020-07-30 11:49:15,Ajuste de motor
10786,674,91,2020-09-11 23:04:52,Ajuste de frenos
10787,478,55,2020-11-24 05:27:09,Ajuste de frenos
10788,860,11,2020-01-20 00:06:24,Revisión general
10789,373,165,2021-06-05 08:23:08,Ajuste de motor
10790,420,156,2022-09-11 00:49:37,Ajuste de motor
10791,980,6,2020-11-11 04:34:12,Cambio de llantas
10792,612,15,2020-09-15 09:36:12,Ajuste de frenos
10793,846,135,2021-04-02 00:16:51,Ajuste de motor
10794,159,45,2021-07-23 15:24:16,Ajuste de frenos
10795,184,37,2020-01-17 22:18:41,Ajuste de motor
10796,716,130,2021-05-17 07:12:35,Ajuste de frenos
10797,270,180,2022-07-07 04:02:40,Ajuste de motor
10798,373,141,2021-06-11 09:10:08,Ajuste de motor
10799,598,97,2022-10-06 15:48:11,Ajuste de motor
10800,810,140,2021-07-08 10:42:59,Revisión general
10801,516,104,2022-03-09 19:43:47,Revisión general
10802,799,100,2021-05-31 14:49:00,Ajuste de motor
10803,411,106,2022-05-01 00:29:05,Revisión general
10804,435,31,2022-01-29 05:51:46,Revisión general
10805,676,70,2022-11-27 03:16:56,Cambio de llantas
10806,564,154,2022-09-01 08:29:17,Cambio de llantas
10807,711,148,2020-09-24 11:11:03,Cambio de aceite
10808,322,143,2020-01-27 02:40:33,Revisión general
10809,893,25,2021-09-18 14:38:57,Ajuste de frenos
10810,801,128,2022-10-16 21:22:23,Cambio de aceite
10811,595,149,2021-02-20 14:56:53,Ajuste de frenos
10812,765,32,2020-09-12 20:17:44,Cambio de aceite
10813,162,80,2020-08-17 05:57:41,Ajuste de frenos
10814,338,82,2022-03-07 03:09:48,Cambio de aceite
10815,898,191,2020-01-09 16:16:43,Ajuste de frenos
10816,586,23,2020-03-01 03:34:44,Cambio de llantas
10817,312,104,2021-05-30 02:17:45,Cambio de aceite
10818,837,188,2021-10-16 00:15:00,Ajuste de motor
10819,424,160,2021-05-13 04:37:46,Ajuste de frenos
10820,98,176,2021-09-04 21:18:12,Ajuste de motor
10821,137,134,2022-11-07 04:55:22,Cambio de llantas
10822,647,97,2022-10-11 10:14:19,Cambio de llantas
10823,369,42,2020-07-30 00:22:52,Cambio de aceite
10824,905,179,2020-06-05 17:47:07,Revisión general
10825,298,149,2022-03-04 11:39:55,Revisión general
10826,618,72,2022-04-03 20:32:26,Cambio de llantas
10827,942,53,2022-01-03 03:08:26,Cambio de llantas
10828,600,92,2020-08-30 14:54:40,Cambio de llantas
10829,321,180,2022-06-28 08:11:20,Ajuste de frenos
10830,8,46,2022-05-25 10:25:26,Revisión general
10831,401,19,2020-03-10 22:17:23,Cambio de llantas
10832,654,156,2021-09-04 16:35:54,Cambio de llantas
10833,590,34,2020-12-13 19:46:05,Revisión general
10834,429,92,2020-03-02 03:48:14,Cambio de aceite
10835,867,182,2021-06-24 09:03:26,Ajuste de motor
10836,150,29,2020-04-23 07:34:20,Ajuste de frenos
10837,432,34,2021-08-27 13:25:14,Cambio de llantas
10838,289,175,2022-06-13 01:12:13,Ajuste de motor
10839,230,121,2022-11-19 05:18:21,Ajuste de frenos
10840,476,126,2021-11-25 15:15:34,Revisión general
10841,889,57,2021-11-21 16:38:16,Ajuste de motor
10842,842,82,2022-05-26 10:01:34,Ajuste de frenos
10843,282,132,2022-04-13 18:26:54,Cambio de llantas
10844,892,78,2022-06-03 10:29:32,Cambio de aceite
10845,207,80,2021-06-24 22:10:46,Cambio de aceite
10846,180,146,2022-07-04 02:02:26,Cambio de llantas
10847,196,22,2021-12-09 16:49:41,Ajuste de frenos
10848,334,93,2022-12-14 20:08:14,Ajuste de motor
10849,629,50,2020-01-15 05:13:45,Cambio de llantas
10850,915,129,2020-02-02 19:41:43,Ajuste de frenos
10851,141,103,2021-04-17 09:52:03,Revisión general
10852,490,162,2020-07-29 18:50:35,Revisión general
10853,34,13,2022-09-01 13:44:15,Ajuste de frenos
10854,552,17,2020-10-30 19:04:15,Ajuste de frenos
10855,704,190,2021-10-28 21:50:35,Revisión general
10856,571,106,2021-05-16 22:29:24,Ajuste de frenos
10857,274,155,2020-07-10 11:59:09,Cambio de llantas
10858,630,132,2022-05-02 08:47:22,Ajuste de frenos
10859,926,111,2022-09-17 11:43:43,Cambio de aceite
10860,763,183,2022-04-10 04:49:10,Cambio de llantas
10861,66,76,2021-10-16 16:24:48,Ajuste de motor
10862,969,68,2022-11-03 17:22:32,Ajuste de motor
10863,607,23,2021-09-30 21:46:02,Cambio de aceite
10864,426,36,2020-10-27 14:18:15,Cambio de llantas
10865,86,79,2022-03-14 03:25:51,Cambio de aceite
10866,290,150,2022-05-14 07:22:52,Revisión general
10867,858,11,2022-04-25 01:40:45,Cambio de aceite
10868,359,94,2020-12-18 14:26:00,Ajuste de frenos
10869,823,119,2022-02-14 08:52:52,Ajuste de motor
10870,627,59,2022-01-17 02:49:04,Cambio de aceite
10871,922,160,2020-04-21 05:27:43,Cambio de aceite
10872,641,43,2021-12-28 18:33:29,Cambio de llantas
10873,517,140,2022-07-15 22:54:24,Ajuste de frenos
10874,562,169,2021-07-13 07:47:18,Ajuste de frenos
10875,52,42,2020-09-25 11:30:07,Revisión general
10876,744,143,2020-11-10 10:12:41,Revisión general
10877,971,16,2020-07-02 23:12:31,Cambio de llantas
10878,666,86,2020-04-09 18:53:22,Ajuste de frenos
10879,930,154,2020-02-08 12:03:05,Cambio de aceite
10880,261,58,2022-06-27 21:20:05,Cambio de llantas
10881,667,29,2022-10-31 18:37:32,Ajuste de frenos
10882,307,49,2021-06-10 13:05:25,Cambio de aceite
10883,432,102,2022-02-07 19:50:46,Ajuste de frenos
10884,350,147,2020-04-17 21:45:32,Ajuste de frenos
10885,683,174,2022-08-31 20:49:50,Revisión general
10886,461,59,2022-04-06 20:28:35,Cambio de llantas
10887,441,62,2022-06-25 08:32:03,Revisión general
10888,516,162,2022-05-24 06:03:20,Cambio de aceite
10889,168,3,2022-09-15 01:43:15,Ajuste de frenos
10890,927,15,2022-09-16 15:35:26,Ajuste de motor
